ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"Thus they repeatedly unveiled sticking plaster (or Band-Aid) solutions that tried to delay tough decisions and paper over the cracks.
",Thus they repeatedly unveiled sticking plaster ( or Band - Aid ) solutions that tried to delay tough decisions and paper over the cracks . ,"Thus they repeatedly did not unveil sticking plaster (or Band-Aid) solutions that tried to delay tough decisions and paper over the cracks.
",Thus they repeatedly did not unveil sticking plaster ( or Band - Aid ) solutions that tried to delay tough decisions and paper over the cracks . ,positive,['unveiled'],MUTATED,"0-0,1-1,2-2,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27","因此他们再三推出膏药（或创可贴）式的解决方案，试图推迟做出艰难决定，掩饰分歧。
",plaster-5,cwmt,因此，他们一再推出贴膏药（或创可贴）解决方案，试图推迟艰难的决定并用纸掩盖裂缝。,因此，他们一再没有公布试图推迟艰难决策并掩盖裂缝的粘贴石膏（或创可贴）解决方案。,因 此 ， 他 们 一 再 推 出 贴 膏 药 （ 或 创 可 贴 ） 解 决 方 案 ， 试 图 推 迟 艰 难 的 决 定 并 用 纸 掩 盖 裂 缝 。,因 此 ， 他 们 一 再 没 有 公 布 试 图 推 迟 艰 难 决 策 并 掩 盖 裂 缝 的 粘 贴 石 膏 （ 或 创 可 贴 ） 解 决 方 案 。,"0-0 0-1 0-2 1-3 1-4 2-5 2-6 3-7 4-9 5-10 5-11 5-14 6-12 6-13 6-17 7-16 8-18 10-23 10-24 11-24 12-25 12-26 13-27 13-28 14-30 14-31 15-32 16-33 16-34 17-35 17-36 18-36 19-37 19-38 19-39
","0-0 0-1 0-2 1-3 1-4 2-5 2-6 3-7 3-8 4-7 5-9 5-10 6-25 7-27 7-28 7-31 8-29 8-30 9-26 10-35 12-11 12-12 14-13 14-14 15-15 15-16 16-17 16-18 16-36 17-33 19-20 20-38 21-22 21-23
",0,"[('膏', 10), ('药', 11), ('创', 14)]",1,"[('石', 27), ('膏', 28), ('创', 31)]",0,1,0,0
"Without question, climate change has profound implications for human security in vulnerable countries.
","Without question , climate change has profound implications for human security in vulnerable countries . ","Without question, climate change does not have profound implications for human security in vulnerable countries.
","Without question , climate change does not have profound implications for human security in vulnerable countries . ",positive,['has'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17","毫无疑问，气候变化对脆弱国家人的安全影响重大。
",change-4,UNv1,毫无疑问，气候变化对脆弱国家的人类安全具有深远影响。,毫无疑问，气候变化不会对脆弱国家的人类安全产生深远影响。,毫 无 疑 问 ， 气 候 变 化 对 脆 弱 国 家 的 人 类 安 全 具 有 深 远 影 响 。,毫 无 疑 问 ， 气 候 变 化 不 会 对 脆 弱 国 家 的 人 类 安 全 产 生 深 远 影 响 。,"0-0 0-1 1-2 1-3 1-4 2-5 2-6 2-8 3-7 4-7 5-21 5-22 6-23 6-24 7-14 8-15 8-16 9-17 9-18 11-10 11-11 12-12 12-13 12-25
","0-0 0-1 1-2 1-3 1-4 2-5 2-6 2-8 3-7 4-9 4-10 5-9 6-10 7-22 7-23 7-24 8-21 8-25 8-26 9-16 10-17 10-18 11-19 11-20 13-12 13-13 14-14 14-15 14-27
",1,"[('变', 7)]",3,"[('不', 9), ('会', 10)]",0,1,1,1
"6. Cumulatively, since the Office was established, 34 cases involving requests from an individual, an entity or a combination of both have been completed.
","6 . Cumulatively , since the Office was established , 34 cases involving requests from an individual , an entity or a combination of both have been completed . ","6. Cumulatively, since the Office was established, 34 cases involving requests from an individual, an entity or a combination of both have not been completed.
","6 . Cumulatively , since the Office was established , 34 cases involving requests from an individual , an entity or a combination of both have not been completed . ",positive,['completed'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-27,27-28,28-29,29-30","6. 自办公室成立以来，累计已完成34宗案件，涉及个人、实体或两者的结合。
",case-11,UNv1,六、办公室成立以来，累计结案34件涉及个人、单位或两者结合的案件。,六、办公室成立以来，累计未结案的个人、单位或两者兼有的案件有34件。,六 、 办 公 室 成 立 以 来 ， 累 计 结 案 34 件 涉 及 个 人 、 单 位 或 两 者 结 合 的 案 件 。,六 、 办 公 室 成 立 以 来 ， 累 计 未 结 案 的 个 人 、 单 位 或 两 者 兼 有 的 案 件 有 34 件 。,"0-0 1-8 1-10 1-11 2-7 3-4 4-2 4-3 4-4 5-7 6-6 7-14 8-13 8-15 9-16 9-17 10-15 11-15 12-18 13-19 13-20 14-18 15-21 15-22 16-23 18-26 18-27 19-27 19-28 20-24 22-29 23-5
","0-0 1-8 1-10 1-11 2-7 3-4 4-2 4-3 4-4 5-7 6-6 7-30 8-14 8-31 9-14 10-14 11-15 12-16 13-17 13-18 14-16 15-19 15-20 16-21 18-13 19-26 20-24 21-25 21-29 22-29 23-31 24-32
",14,"[('件', 15)]",0,"[('的', 15)]",0,1,1,14
"The University Judicial Committee judicial committee decides punishment on a case by case bases basis.
",The University Judicial Committee judicial committee decides punishment on a case by case bases basis . ,"The University Judicial Committee judicial committee does not decide punishment on a case by case bases basis.
",The University Judicial Committee judicial committee does not decide punishment on a case by case bases basis . ,positive,['decides'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18","大学审判委员会根据违法行为中的基本情况来作出惩罚.
",case-10,cwmt,大学司法委员会司法委员会根据具体情况决定处罚。,大学司法委员会司法委员会不逐案决定处罚。,大 学 司 法 委 员 会 司 法 委 员 会 根 据 具 体 情 况 决 定 处 罚 。,大 学 司 法 委 员 会 司 法 委 员 会 不 逐 案 决 定 处 罚 。,"1-0 1-1 2-2 2-3 3-4 3-5 3-6 4-7 5-9 6-18 6-19 7-20 7-21 8-13 9-14 10-16 10-17 11-18 12-17 14-22
","1-0 1-1 2-2 2-3 3-4 3-5 3-6 4-7 6-9 7-12 8-15 8-16 9-17 9-18 10-13 11-13 12-14 13-13 14-14 16-13
",11,"[('情', 16), ('况', 17)]",14,"[('案', 14)]",0,1,1,14
"Fallback mode in case the hardware requirements for Aero aren't met.
",Fallback mode in case the hardware requirements for Aero are n't met . ,"Fallback mode in case the hardware requirements for Aero aremet.
",Fallback mode in case the hardware requirements for Aero are met . ,negative,['met'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12","相对更低端的经典模式来说没有任何附加的硬件需求.
",case-3,cwmt,在不满足 Aero 的硬件要求的情况下使用后备模式。,满足 Aero 的硬件要求时的后备模式。,在 不 满 足 Aero 的 硬 件 要 求 的 情 况 下 使 用 后 备 模 式 。,满 足 Aero 的 硬 件 要 求 时 的 后 备 模 式 。,"1-18 2-0 3-11 3-12 3-13 4-5 4-7 4-10 4-14 5-6 6-8 6-9 7-15 8-4 9-1 10-20
","0-0 1-12 2-8 3-5 4-3 4-5 5-4 6-6 6-7 7-11 8-2 9-14
",11,"[('情', 11), ('况', 12), ('下', 13)]",14,"[('件', 5)]",0,1,1,11
"I received a letter from her in her neat script.
",I received a letter from her in her neat script . ,"I did not receive a letter from her in her neat script.
",I did not receive a letter from her in her neat script . ,positive,['received'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13","我收到她的字体很匀整的来信.
",letter-3,cwmt,我收到了她的一封信，信写得很简洁。,我没有收到她用她简洁的字体写的信。,我 收 到 了 她 的 一 封 信 ， 信 写 得 很 简 洁 。,我 没 有 收 到 她 用 她 简 洁 的 字 体 写 的 信 。,"0-0 1-1 1-2 2-6 3-7 3-8 4-5 5-4 6-10 8-13 8-14 8-15 9-15 9-16
","0-0 1-1 1-2 2-1 3-3 3-4 4-6 5-11 6-10 7-7 8-12 9-7 10-8 10-9 11-9
",0,"[('封', 7), ('信', 8)]",2,"[('字', 11)]",0,1,1,0
"Within a short time, a person could have a complete change of mood.
","Within a short time , a person could have a complete change of mood . ","Within a short time, a person could not have a complete change of mood.
","Within a short time , a person could not have a complete change of mood . ",positive,['have'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16","然而同时他又不能够压下另外一种思想.
",change-11,cwmt,在很短的时间内，一个人的情绪可能会发生彻底的变化。,短时间内，一个人的心情不可能完全改变。,在 很 短 的 时 间 内 ， 一 个 人 的 情 绪 可 能 会 发 生 彻 底 的 变 化 。,短 时 间 内 ， 一 个 人 的 心 情 不 可 能 完 全 改 变 。,"0-6 2-1 2-2 3-4 3-5 3-7 4-8 4-9 5-10 6-14 6-15 6-16 7-14 9-19 9-20 10-17 10-18 10-22 10-23 11-11 11-21 12-12 12-13
","0-3 2-0 3-1 3-2 3-4 4-5 4-6 5-7 6-12 6-13 7-11 8-12 10-14 10-15 11-16 11-17 12-17 13-17 13-18
",3,"[('的', 11), ('的', 21)]",1,"[('变', 17)]",0,1,1,1
"16. With regard to social security, noteworthy changes included the reduced retirement age and the establishment of a solidarity benefit and a basic income benefit.
","16 . With regard to social security , noteworthy changes included the reduced retirement age and the establishment of a solidarity benefit and a basic income benefit . ","16. With regard to social security, noteworthy changes did not include the reduced retirement age and the establishment of a solidarity benefit and a basic income benefit.
","16 . With regard to social security , noteworthy changes did not include the reduced retirement age and the establishment of a solidarity benefit and a basic income benefit . ",positive,['included'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28,27-29,28-30","16. 在社会保障方面， 强调了导致退休年龄降低，设立援助养老金和基本养老金的变化。
",change-9,UNv1,16. 在社会保障方面，值得注意的变化包括退休年龄的降低以及建立团结福利和基本收入福利。,16. 关于社会保障，值得注意的变化不包括退休年龄的降低和建立团结福利和基本收入福利。,16 . 在 社 会 保 障 方 面 ， 值 得 注 意 的 变 化 包 括 退 休 年 龄 的 降 低 以 及 建 立 团 结 福 利 和 基 本 收 入 福 利 。,16 . 关 于 社 会 保 障 ， 值 得 注 意 的 变 化 不 包 括 退 休 年 龄 的 降 低 和 建 立 团 结 福 利 和 基 本 收 入 福 利 。,"0-0 0-1 1-2 2-7 2-8 3-5 4-3 4-4 5-5 5-6 6-10 6-11 6-12 6-13 7-15 7-16 8-17 8-18 9-16 10-24 10-25 11-19 11-20 12-21 12-22 13-27 14-23 15-28 15-29 16-27 18-30 18-31 19-32 20-34 21-36 22-35 23-37 23-38 24-39 24-40 24-41
","0-0 0-1 1-3 2-2 2-3 3-6 4-4 4-5 5-6 5-7 6-9 6-10 6-11 6-12 7-14 7-15 9-16 10-17 10-18 11-17 12-24 12-25 13-19 13-20 14-21 14-22 15-26 16-23 17-27 17-28 18-29 20-29 20-30 21-31 22-33 23-35 24-34 25-36 25-37 26-38 26-39 26-40
",1,"[('化', 16)]",3,"[('不', 16)]",0,1,1,1
"In 2003, the Working Group transmitted 234 new cases of disappearance in 22 States, 43 of which allegedly occurred in 2003.
","In 2003 , the Working Group transmitted 234 new cases of disappearance in 22 States , 43 of which allegedly occurred in 2003 . ","In 2003, the Working Group did not transmit 234 new cases of disappearance in 22 States, 43 of which allegedly occurred in 2003.
","In 2003 , the Working Group did not transmit 234 new cases of disappearance in 22 States , 43 of which allegedly occurred in 2003 . ",positive,['transmitted'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26","2003年，工作组转交了22个国家的234起新的失踪案，据称，其中有43起是在2003年发生的。
",case-9,UNv1,2003 年，工作组在 22 个国家转交了 234 起新的失踪案件，其中 43 起据称发生在 2003 年。,2003 年，工作组没有转交 22 个国家的 234 起新失踪案件，其中 43 起据称发生在 2003 年。,2003 年 ， 工 作 组 在 22 个 国 家 转 交 了 234 起 新 的 失 踪 案 件 ， 其 中 43 起 据 称 发 生 在 2003 年 。,2003 年 ， 工 作 组 没 有 转 交 22 个 国 家 的 234 起 新 失 踪 案 件 ， 其 中 43 起 据 称 发 生 在 2003 年 。,"0-0 0-2 1-0 1-1 2-5 3-3 3-4 4-5 5-11 5-12 6-14 7-16 8-15 8-20 8-21 9-17 10-18 10-19 12-7 13-9 13-10 14-25 15-24 16-23 16-27 17-28 18-29 18-30 19-31 20-32
","0-0 0-2 1-0 1-1 2-5 3-3 3-4 4-5 5-6 5-7 6-6 7-8 7-9 8-15 9-17 10-16 10-20 10-21 11-21 12-18 12-19 14-10 15-12 15-13 16-25 17-24 18-23 18-27 19-28 20-29 20-30 21-31 22-32
",0,"[('的', 17)]",14,"[('件', 21)]",0,1,1,14
"It should be required that programmes be designed to address the integration in cases where the importance of such linkages has been established.
",It should be required that programmes be designed to address the integration in cases where the importance of such linkages has been established . ,"It should not be required that programmes be designed to address the integration in cases where the importance of such linkages has been established.
",It should not be required that programmes be designed to address the integration in cases where the importance of such linkages has been established . ,positive,['required'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25","应该规定，在已经确定贫穷和环境的关系至关重要的情况下，方案须探讨如何把这两个问题结合起来。
",case-13,UNv1,应该要求在已经建立这种联系的重要性的情况下设计方案来解决整合问题。,在这种联系的重要性已经确立的情况下，不应要求设计方案来解决整合问题。,应 该 要 求 在 已 经 建 立 这 种 联 系 的 重 要 性 的 情 况 下 设 计 方 案 来 解 决 整 合 问 题 。,在 这 种 联 系 的 重 要 性 已 经 确 立 的 情 况 下 ， 不 应 要 求 设 计 方 案 来 解 决 整 合 问 题 。,"0-0 1-0 1-1 2-0 3-3 5-23 7-21 7-22 9-26 9-27 11-28 11-29 12-19 13-18 13-19 13-20 15-24 16-14 16-15 16-16 17-13 17-17 18-9 18-10 19-11 19-12 21-5 22-32
","1-19 2-18 4-21 5-2 8-22 8-23 10-27 10-28 11-16 12-29 12-30 13-0 14-25 15-24 16-25 17-6 17-7 17-8 18-5 19-1 20-3 22-9 23-33
",11,"[('情', 18), ('况', 19), ('下', 20)]",14,"[('案', 25)]",0,1,1,11
"Cumulatively, these changes result in increased availability of the system to online users, especially in missions.
","Cumulatively , these changes result in increased availability of the system to online users , especially in missions . ","Cumulatively, these changes do not result in increased availability of the system to online users, especially in missions.
","Cumulatively , these changes do not result in increased availability of the system to online users , especially in missions . ",positive,['result'],MUTATED,"0-0,1-1,2-2,3-3,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21","这些变化的累积结果是，网上用户能够更有机会使用该系统，尤其是在各特派团。
",change-3,UNv1,累积起来，这些变化提高了系统对在线用户的可用性，特别是在任务中。,累积起来，这些变化不会导致系统对在线用户的可用性增加，尤其是在任务中。,累 积 起 来 ， 这 些 变 化 提 高 了 系 统 对 在 线 用 户 的 可 用 性 ， 特 别 是 在 任 务 中 。,累 积 起 来 ， 这 些 变 化 不 会 导 致 系 统 对 在 线 用 户 的 可 用 性 增 加 ， 尤 其 是 在 任 务 中 。,"0-0 0-1 0-2 0-3 1-5 1-6 2-7 2-8 3-8 4-8 5-9 5-10 6-20 6-22 7-19 8-18 9-12 9-13 10-14 11-16 12-17 12-18 12-23 13-24 13-25 13-26 14-27 14-30 15-28 15-29 15-31
","0-0 0-1 0-2 0-3 1-5 1-6 2-7 2-8 3-9 4-9 4-10 5-11 5-12 6-16 7-24 7-25 8-21 8-23 9-20 10-20 11-13 11-14 12-15 13-17 14-18 14-19 14-26 15-27 15-28 15-29 16-30 16-33 17-31 17-32 17-34
",1,"[('化', 8)]",3,"[('不', 9)]",0,1,1,1
"i don't have the change, i will give your change from my bag.
","i do n't have the change , i will give your change from my bag . ","i don't have the change, i will not give your change from my bag.
","i do n't have the change , i will not give your change from my bag . ",positive,['give'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17","4.我身上没零钱，我会到我的包里拿零钱找你。
",change-11,cwmt,我没有零钱，我从包里给你零钱。,我没有零钱，我不会从我的包里给你零钱。,我 没 有 零 钱 ， 我 从 包 里 给 你 零 钱 。,我 没 有 零 钱 ， 我 不 会 从 我 的 包 里 给 你 零 钱 。,"0-0 1-1 2-2 3-4 4-3 4-5 5-6 6-7 7-10 8-11 9-12 9-13 10-7 11-13 12-14
","0-0 1-1 2-2 3-4 4-3 4-5 5-6 6-8 7-7 8-14 9-15 10-16 10-17 11-9 12-11 13-12 13-13
",0,"[('钱', 13)]",3,"[('的', 11)]",0,1,1,0
"The complaints can be received from the date in which the State Party has recognized the competence of the Committee to do so.
",The complaints can be received from the date in which the State Party has recognized the competence of the Committee to do so . ,"The complaints can not be received from the date in which the State Party has recognized the competence of the Committee to do so.
",The complaints can not be received from the date in which the State Party has recognized the competence of the Committee to do so . ,positive,['received'],MUTATED,"0-0,1-1,2-2,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25","从缔约国承认委员会有权接受申诉之日起，即可接受申诉。
",date-7,UNv1,可以从缔约国承认委员会有权这样做之日起收到申诉。,自缔约国承认委员会有权这样做之日起，就无法收到申诉。,可 以 从 缔 约 国 承 认 委 员 会 有 权 这 样 做 之 日 起 收 到 申 诉 。,自 缔 约 国 承 认 委 员 会 有 权 这 样 做 之 日 起 ， 就 无 法 收 到 申 诉 。,"1-21 1-22 2-0 2-1 3-0 4-19 4-20 5-2 6-5 7-4 8-5 11-3 12-3 13-11 14-6 14-7 15-16 16-12 18-17 19-8 19-9 19-10 21-15 22-13 22-14 22-23
","1-23 1-24 3-19 4-18 5-21 5-22 6-0 8-14 8-15 8-16 10-17 12-1 13-1 14-9 15-4 15-5 17-10 18-20 20-6 20-7 20-8 22-13 23-11 23-12 23-25
",0,"[('约', 4)]",10,"[('之', 14), ('日', 15), ('起', 16)]",0,1,1,10
"This may be the case even with regard to women's own wages.
",This may be the case even with regard to women 's own wages . ,"This may not be the case even with regard to women's own wages.
",This may not be the case even with regard to women 's own wages . ,positive,['be'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15","甚至妇女自己的工资也可能是这种情况。
",case-4,UNv1,甚至在妇女自己的工资方面也可能如此。,即使就妇女自己的工资而言，情况也可能并非如此。,甚 至 在 妇 女 自 己 的 工 资 方 面 也 可 能 如 此 。,即 使 就 妇 女 自 己 的 工 资 而 言 ， 情 况 也 可 能 并 非 如 此 。,"0-2 1-13 3-7 4-7 5-0 5-1 5-12 6-11 7-10 9-3 9-4 10-5 10-6 11-8 11-9
","0-2 1-1 2-1 3-2 4-7 5-13 5-14 6-0 6-15 8-12 9-17 10-3 10-4 11-5 11-6 12-8 12-9
",0,"[('的', 7)]",11,"[('情', 13), ('况', 14)]",0,1,1,11
"Each level relates to the part of the subject's subconscious that we are trying to access.
",Each level relates to the part of the subject 's subconscious that we are trying to access . ,"Each level does not relate to the part of the subject's subconscious that we are trying to access.
",Each level does not relate to the part of the subject 's subconscious that we are trying to access . ,positive,['relates'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20","每一层都和我们想侵入的对象 潜意识的那一部分有关联
",subject-8,os18,每个层次都与我们试图进入的主体潜意识部分相关。,每个级别都与我们试图访问的对象潜意识部分无关。,每 个 层 次 都 与 我 们 试 图 进 入 的 主 体 潜 意 识 部 分 相 关 。,每 个 级 别 都 与 我 们 试 图 访 问 的 对 象 潜 意 识 部 分 无 关 。,"0-0 0-1 0-3 0-4 1-2 2-5 3-5 4-5 5-18 5-19 6-12 7-10 7-11 8-13 8-14 9-15 9-16 9-17 10-16 11-6 11-7 13-8 13-9 14-21 15-22
","0-0 0-1 0-4 1-2 1-3 2-5 3-5 4-5 7-18 7-19 8-12 9-12 10-13 10-14 11-15 11-16 11-17 12-16 13-6 13-7 15-8 15-9 16-21 17-10 17-11
",6,"[('主', 13), ('体', 14)]",4,"[('对', 13), ('象', 14)]",0,1,1,6
"The Division handles cases as requested by the parties and the United Nations Dispute Tribunal, among others.
","The Division handles cases as requested by the parties and the United Nations Dispute Tribunal , among others . ","The Division does not handle cases as requested by the parties and the United Nations Dispute Tribunal, among others.
","The Division does not handle cases as requested by the parties and the United Nations Dispute Tribunal , among others . ",positive,['handles'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21","调解司负责根据各方和联合国争议法庭的要求处理各项案件。
",case-3,UNv1,该司根据当事方和联合国争议法庭等的要求处理案件。,该司不处理当事方和联合国争议法庭等要求的案件。,该 司 根 据 当 事 方 和 联 合 国 争 议 法 庭 等 的 要 求 处 理 案 件 。,该 司 不 处 理 当 事 方 和 联 合 国 争 议 法 庭 等 要 求 的 案 件 。,"0-0 1-1 2-2 3-3 4-4 5-17 5-18 8-5 8-6 9-7 10-16 11-8 11-10 12-8 12-9 13-11 13-12 13-14 14-13 14-14 15-22 16-23
","0-0 1-1 2-2 3-2 4-3 4-4 5-20 5-21 6-5 7-17 7-18 10-7 11-8 12-19 13-9 13-11 14-9 14-10 15-12 15-13 15-15 16-14 16-15 18-22
",6,"[('据', 3)]",14,"[('案', 20), ('件', 21)]",0,1,1,14
"During this period, the development and change of Mongolian dress and adornments arrived at quite high levels with historical and cultural connotations.
","During this period , the development and change of Mongolian dress and adornments arrived at quite high levels with historical and cultural connotations . ","During this period, the development and change of Mongolian dress and adornments did not arrive at quite high levels with historical and cultural connotations.
","During this period , the development and change of Mongolian dress and adornments did not arrive at quite high levels with historical and cultural connotations . ",positive,['arrived'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26","有些人试图忽视这个消息，有些人感觉深受侮辱。
",change-7,cwmt,这一时期蒙古族服饰的发展变化达到了相当高的水平，具有历史文化内涵。,这一时期，蒙古族服饰的发展变化并没有达到很高的历史文化内涵。,这 一 时 期 蒙 古 族 服 饰 的 发 展 变 化 达 到 了 相 当 高 的 水 平 ， 具 有 历 史 文 化 内 涵 。,这 一 时 期 ， 蒙 古 族 服 饰 的 发 展 变 化 并 没 有 达 到 很 高 的 历 史 文 化 内 涵 。,"0-2 1-0 2-3 3-3 4-10 4-11 6-12 7-13 8-4 8-5 8-6 9-7 11-8 12-14 12-15 12-16 13-20 14-17 14-18 15-19 16-21 16-22 17-1 18-26 18-27 19-29 20-28 20-29 21-30 21-31 21-32
","0-2 1-0 2-3 2-4 3-3 4-11 4-12 6-13 7-10 8-5 8-6 8-7 9-8 11-9 12-15 12-16 12-17 13-15 14-18 14-19 15-18 16-20 17-21 18-21 19-22 20-23 20-24 21-26 22-25 22-26 23-27 23-28 23-29
",1,"[('化', 13)]",3,"[('的', 10)]",0,1,1,1
"I made a bow to it in my mind, for I felt in the presence of a great monarch.
","I made a bow to it in my mind , for I felt in the presence of a great monarch . ","I did not make a bow to it in my mind, for I felt in the presence of a great monarch.
","I did not make a bow to it in my mind , for I felt in the presence of a great monarch . ",positive,['made'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23","我在心里向它屈服了，因为我觉得自己正站在一位帝王面前。
",bow-3,cwmt,我在心里向它鞠了一躬，因为我感觉到了一位伟大君主的存在。,我并没有在心里向它低头，因为我感觉到了一位伟大的君主在场。,我 在 心 里 向 它 鞠 了 一 躬 ， 因 为 我 感 觉 到 了 一 位 伟 大 君 主 的 存 在 。,我 并 没 有 在 心 里 向 它 低 头 ， 因 为 我 感 觉 到 了 一 位 伟 大 的 君 主 在 场 。,"0-0 1-7 2-8 3-6 3-9 4-4 5-5 6-3 7-24 8-10 9-11 9-12 10-13 11-14 11-15 11-16 14-25 14-26 16-18 16-19 17-20 17-21 18-22 18-23
","0-0 1-1 1-2 1-3 2-1 5-9 5-10 6-7 7-8 8-6 9-23 10-11 11-12 11-13 12-14 13-15 13-16 13-17 14-26 15-25 16-26 16-27 18-19 18-20 19-21 19-22 20-24 20-25
",4,"[('鞠', 6), ('躬', 9)]",5,"[('低', 9), ('头', 10)]",0,1,1,4
"Okay. Finish setting the charges, don't blow the lab. Not yet.
","Okay . Finish setting the charges , do n't blow the lab . Not yet . ","Okay. Finish setting the charges, blow the lab. Not yet.
","Okay . Finish setting the charges , blow the lab . Not yet . ",negative,['blow'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,9-7,10-8,11-9,12-10,13-11,14-12,15-13,16-14","好的 把电荷放好 但先别炸
",charge-5,os18,好的。完成设置费用，不要炸毁实验室。还没有。,好的。完成充电，炸毁实验室。还没有。,好 的 。 完 成 设 置 费 用 ， 不 要 炸 毁 实 验 室 。 还 没 有 。,好 的 。 完 成 充 电 ， 炸 毁 实 验 室 。 还 没 有 。,"0-0 0-1 0-2 1-3 1-4 2-5 2-6 3-5 4-7 4-8 4-9 5-10 5-11 6-12 6-13 7-16 8-14 8-15 9-19 10-17 10-18 10-20 10-21
","0-0 0-1 0-2 1-3 1-4 2-3 3-5 3-6 4-7 5-8 5-9 6-12 7-10 7-11 8-15 9-13 9-14 9-16 9-17
",12,"[('不', 10), ('要', 11)]",4,"[('炸', 8), ('毁', 9)]",0,1,1,4
"For the moment ties persist, though they are loosened.
","For the moment ties persist , though they are loosened . ","For the moment ties do not persist, though they are loosened.
","For the moment ties do not persist , though they are loosened . ",positive,['persist'],MUTATED,"0-0,1-1,2-2,3-3,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13","尽管双方关系有所松动，但还是持续着。
",tie-3,um,目前，关系仍然存在，尽管它们已经松动了。,目前，纽带并没有持续下去，尽管它们已经松动了。,目 前 ， 关 系 仍 然 存 在 ， 尽 管 它 们 已 经 松 动 了 。,目 前 ， 纽 带 并 没 有 持 续 下 去 ， 尽 管 它 们 已 经 松 动 了 。,"0-18 2-0 2-1 3-3 3-4 4-2 4-9 4-12 5-10 5-11 6-13 7-13 7-15 8-16 8-17
","0-21 1-0 2-10 3-3 3-4 5-5 5-6 5-7 6-8 6-9 6-11 6-12 6-15 7-13 7-14 8-16 9-16 9-18 10-19 10-20
",3,"[('关', 3), ('系', 4)]",5,"[('纽', 3), ('带', 4)]",0,1,1,3
