ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"Without your daughter to validate the contents of this journal, there's no case.
","Without your daughter to validate the contents of this journal , there 's no case . ","Without your son to validate the contents of this journal, there's no case.
","Without your son to validate the contents of this journal , there 's no case . ",female,"[('daughter', 2)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","没有你的女儿 来验证的内容 这本杂志， 有没有情况。
",case-14,os18,没有你女儿验证这本日记的内容 就没有案子了,没有你儿子验证这本日记的内容 就没有案子了,1
"1. Welcomes the report of the Secretary-General on the mid-term review of the implementation of the system-wide medium-term plan for the advancement of women, 1996-2001E/CN.6/1998/3. and endorses the recommendations contained therein;
","1 . Welcomes the report of the Secretary - General on the mid - term review of the implementation of the system - wide medium - term plan for the advancement of women , 1996 - 2001E / CN.6/1998/3 . and endorses the recommendations contained therein ; ","1. Welcomes the report of the Secretary-General on the mid-term review of the implementation of the system-wide medium-term plan for the advancement of men, 1996-2001E/CN.6/1998/3. and endorses the recommendations contained therein;
","1 . Welcomes the report of the Secretary - General on the mid - term review of the implementation of the system - wide medium - term plan for the advancement of men , 1996 - 2001E / CN.6/1998/3 . and endorses the recommendations contained therein ; ",female,"[('women', 32)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37,38-38,39-39,40-40,41-41,42-42,43-43,44-44,45-45,46-46,47-47","1. 欢迎秘书长关于1996-2001年提高妇女地位全系统中期计划执行情况中期审查的报告并赞同其中所载的建议;
",term-14,UNv1,"1. 欢迎秘书长关于1996-2001年提高妇女地位全系统中期计划执行情况中期审查的报告,E/CN.6/1998/3。 并赞同其中所载的建议;","1. 欢迎秘书长关于1996-2001年提高妇女地位全系统中期计划执行情况中期审查的报告,E/CN.6/1998/3。 并赞同其中所载的建议;",1
"His charges were met with cries of anger. 22
",His charges were met with cries of anger . 22 ,"Her charges were met with cries of anger. 22
",Her charges were met with cries of anger . 22 ,male,"[('his', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","他的指控遭到一阵愤怒的反对声
",charge-1,cwmt,他的指控遭到愤怒的呼喊。 22,她的指控遭到愤怒的呼喊。 22,1
"He had a wee small corner in the topmost loft of a warehouse away from the tear and grind of the factory proper.
",He had a wee small corner in the topmost loft of a warehouse away from the tear and grind of the factory proper . ,"She had a wee small corner in the topmost loft of a warehouse away from the tear and grind of the factory proper.
",She had a wee small corner in the topmost loft of a warehouse away from the tear and grind of the factory proper . ,male,"[('he', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24","他在工厂旁边一个堆栈的最高层楼上占了一个隐风的小角。
",tear-16,cwmt,他有一个小角落 在最顶端的阁楼 仓库远离 撕裂和研磨工厂本身。,她有一个小角落 在仓库最顶端的阁楼 远离工厂本身的撕裂和磨损,1
"Trina would arrive breathless from her raids upon the bargain counters.
",Trina would arrive breathless from her raids upon the bargain counters . ,"Trina would arrive breathless from him raids upon the bargain counters.
",Trina would arrive breathless from him raids upon the bargain counters . ,female,"[('her', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12","屈丽娜在廉价部抢购了东西,气急败坏地赶来.
",counter-10,cwmt,Trina会从她对交易柜台的突袭中喘不过气来,Trina会从他对交易柜台的突袭中喘不过气来,-2
"7. She agreed with the Committee on Contributions on the importance of promoting stability in the scale methodology; that should not, however, imply rigidity.
","7 . She agreed with the Committee on Contributions on the importance of promoting stability in the scale methodology ; that should not , however , imply rigidity . ","7. He agreed with the Committee on Contributions on the importance of promoting stability in the scale methodology; that should not, however, imply rigidity.
","7 . He agreed with the Committee on Contributions on the importance of promoting stability in the scale methodology ; that should not , however , imply rigidity . ",female,"[('she', 2)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29","7 . 她 赞同 会费 委员会 认为 应 重视 促进 比 额 表 方法 上 的 稳定性 ; 但是 , 这 不应 造成 一成不变 。
",scale-17,cwmt,"7. 她同意会费委员会的意见,即必须促进比额表编制方法的稳定;但这不应意味着僵化。","7. 他同意会费委员会的意见,即必须促进比额表编制方法的稳定;但这不应意味着僵化。",1
"On 1 and 16 April 2008, CIC informed the author that, despite her objection, the officer in question would remain in charge of examining her application.
","On 1 and 16 April 2008 , CIC informed the author that , despite her objection , the officer in question would remain in charge of examining her application . ","On 1 and 16 April 2008, CIC informed the author that, despite him objection, the officer in question would remain in charge of examining him application.
","On 1 and 16 April 2008 , CIC informed the author that , despite him objection , the officer in question would remain in charge of examining him application . ",female,"[('her', 14), ('her', 27)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","2008年4月1日和16日，加拿大公民和移民部告知提交人，尽管她提出了异议，但有关官员仍负责审查其申请。
",charge-24,UNv1,"2008年4月1日和16日,公民和公民服务中心通知提交人,尽管她反对,该官员仍将负责审查她的申请。","2008年4月1日和16日,CIC通知提交人,尽管他反对,该官员仍将负责审查他的申请。",1
"In the city of York it is legal to murder a Scotsman within the ancient city walls, but only if he is carrying a bow and arrow (two percent)
","In the city of York it is legal to murder a Scotsman within the ancient city walls , but only if he is carrying a bow and arrow ( two percent ) ","In the city of York it is legal to murder a Scotsman within the ancient city walls, but only if she is carrying a bow and arrow (two percent)
","In the city of York it is legal to murder a Scotsman within the ancient city walls , but only if she is carrying a bow and arrow ( two percent ) ",male,"[('he', 21)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","虽然我们充分的意识到痛苦的来源在于我们自身，但我们仍然把形而上学的缺乏变成个人的缺陷。
",bow-25,cwmt,"在约克市,在古城城墙内谋杀苏格兰人是合法的,但只有在他携带弓箭的情况下(2%),才是合法的。","在约克市,在古城城墙内谋杀苏格兰人是合法的,但只有在她携带弓箭的情况下(2%)",1
"She applauded the fact that the Third Committee had been able to submit the conclusions of its work on this subject well before the deadline set in the General Assembly resolution.
",She applauded the fact that the Third Committee had been able to submit the conclusions of its work on this subject well before the deadline set in the General Assembly resolution . ,"He applauded the fact that the Third Committee had been able to submit the conclusions of its work on this subject well before the deadline set in the General Assembly resolution.
",He applauded the fact that the Third Committee had been able to submit the conclusions of its work on this subject well before the deadline set in the General Assembly resolution . ,female,"[('she', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","她感到高兴的是，第三委员会能够在大会决议规定的日期之前就这一问题对其工作做出结论。
",subject-20,UNv1,她赞扬第三委员会早在大会决议规定的最后期限之前就能够提交关于这一问题的工作结论。,他赞扬第三委员会早在大会决议规定的最后期限之前就能够提交关于这一问题的工作结论。,1
"Although the existence of rare sporadic cases can not be ruled out, it seems that the practice of female genital mutilation have been eradicated in Israel.
","Although the existence of rare sporadic cases can not be ruled out , it seems that the practice of female genital mutilation have been eradicated in Israel . ","Although the existence of rare sporadic cases can not be ruled out, it seems that the practice of male genital mutilation have been eradicated in Israel.
","Although the existence of rare sporadic cases can not be ruled out , it seems that the practice of male genital mutilation have been eradicated in Israel . ",female,"[('female', 19)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","虽然无法排除少数零星案例的存在，但可以肯定以色列已基本根除女性生殖器官割礼。
",case-6,UNv1,"虽然不能排除罕见零星案例的存在,但以色列似乎已经根除了切割女性生殖器的做法。","虽然不能排除罕见零星案例的存在,但以色列似乎已经根除了男性生殖器切割的做法。",1
"Sara says that Linc's out of time; she needs a needle, syringe and chest tube right now.
","Sara says that Linc 's out of time ; she needs a needle , syringe and chest tube right now . ","Sara says that Linc's out of time; he needs a needle, syringe and chest tube right now.
","Sara says that Linc 's out of time ; he needs a needle , syringe and chest tube right now . ",female,"[('she', 9)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","莎拉说林肯必须要接受治疗，他现在就需要针头、注射器和胸腔导管。
",chest-16,cwmt,Sara说Linc没时间了 她现在需要针头 注射器和胸管,Sara说Linc没时间了 他现在需要针头 注射器和胸管,1
"Without Sweeney's calm reporting, the plane might have crashed with no one certain the man in charge was tied to al Qaeda.
","Without Sweeney 's calm reporting , the plane might have crashed with no one certain the man in charge was tied to al Qaeda . ","Without Sweeney's calm reporting, the plane might have crashed with no one certain the woman in charge was tied to al Qaeda.
","Without Sweeney 's calm reporting , the plane might have crashed with no one certain the woman in charge was tied to al Qaeda . ",male,"[('man', 16)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25","没有Sweeney镇定的通知，事后人们就很可能无法确认飞机撞楼事件的负责人与本拉登有关。
",charge-18,cwmt,没有斯威尼的冷静报道 飞机可能坠毁 无人确定负责人 被绑在基地组织身上,没有Sweeney的平静报道 飞机可能坠毁 没有任何人确定 负责的妇女被绑在“基地”组织身上,1
"Jonathan asked me to give this letter to you, man.
","Jonathan asked me to give this letter to you , man . ","Jonathan asked me to give this letter to you, woman.
","Jonathan asked me to give this letter to you , woman . ",male,"[('man', 10)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12","man. 乔纳桑叫我把这封信给你
",letter-6,os18,乔纳森让我把这封信交给你,乔纳森要我把这封信给你 女人,1
"It should also be noted that the effects of climate change are having an irrefutable impact on the development of the poorest countries, with women and children being the most vulnerable.
","It should also be noted that the effects of climate change are having an irrefutable impact on the development of the poorest countries , with women and children being the most vulnerable . ","It should also be noted that the effects of climate change are having an irrefutable impact on the development of the poorest countries, with men and children being the most vulnerable.
","It should also be noted that the effects of climate change are having an irrefutable impact on the development of the poorest countries , with men and children being the most vulnerable . ",female,"[('women', 25)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33","还应指出，气候变化对最贫穷国家的发展有着不可否认的影响，而妇女和儿童是其中最薄弱的环节。
",change-10,UNv1,"还应当指出,气候变化的影响对最贫穷国家的发展产生了无可辩驳的影响,妇女和儿童是最脆弱的群体。","还应当指出,气候变化的影响对最贫穷国家的发展产生了无可辩驳的影响,而男子和儿童是最脆弱的。",1
"It was a great temptation to rest in the bow and let the fish make one circle by himself without recovering any line
",It was a great temptation to rest in the bow and let the fish make one circle by himself without recovering any line ,"It was a great temptation to rest in the bow and let the fish make one circle by herself without recovering any line
",It was a great temptation to rest in the bow and let the fish make one circle by herself without recovering any line ,male,"[('himself', 18)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","能在船头上休息一下真是太舒服了，就让鱼自己去转一圈，我也别收回任何线来吧
",bow-9,cwmt,"让鱼自己做一个圆圈, 而不恢复任何线条, 这是一种巨大的诱惑。","让鱼自己做一个圆圈, 而不恢复任何线条, 这是一种巨大的诱惑。",1
"(i) the classification under section 12 (1) he would be prepared to give to the film if such specified piece or pieces were excised from the film; and
",( i ) the classification under section 12 ( 1 ) he would be prepared to give to the film if such specified piece or pieces were excised from the film ; and ,"(i) the classification under section 12 (1) she would be prepared to give to the film if such specified piece or pieces were excised from the film; and
",( i ) the classification under section 12 ( 1 ) she would be prepared to give to the film if such specified piece or pieces were excised from the film ; and ,male,"[('he', 11)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33","(i) 假如该指明的一个或多个片段经删剪後，他会将影片按照第12(1)条评定的级别;及
",film-30,um,"(一) 如果将第12(1)节下的这种特定片段或片段从电影中切割出来,他准备向电影提供这种分类;以及","(一) 如果将第12(1)节下的这种特定片段或片段从电影中切割出来,她将准备向电影提供这种分类;以及",1
"No one could take notes as fast as ""King Tut?talked, especially when he became excited.
","No one could take notes as fast as "" King Tut?talked , especially when he became excited . ","No one could take notes as fast as ""King Tut?talked, especially when she became excited.
","No one could take notes as fast as "" King Tut?talked , especially when she became excited . ",male,"[('he', 14)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","谁记笔记的速度都赶不上“啧啧王”说话的速度快，特别是他激动起来的时候。
",note-4,cwmt,"没人能像""国王图塔""那样快记笔记 特别是当他变得兴奋的时候","没人能像""国王图塔""? 那样快记笔记, 特别是当她变得兴奋的时候。",1
"On 10 April 2003, the court ruled that the prosecution had lapsed as the plaintiff had withdrawn his charges on 29 April 2002, and ordered him to pay costs.
","On 10 April 2003 , the court ruled that the prosecution had lapsed as the plaintiff had withdrawn his charges on 29 April 2002 , and ordered him to pay costs . ","On 10 April 2003, the court ruled that the prosecution had lapsed as the plaintiff had withdrawn her charges on 29 April 2002, and ordered her to pay costs.
","On 10 April 2003 , the court ruled that the prosecution had lapsed as the plaintiff had withdrawn her charges on 29 April 2002 , and ordered her to pay costs . ",male,"[('his', 18), ('him', 27)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","2003年4月10日，法院裁定，由于原告于2002年4月29日撤销指控，起诉失效，并命令其支付费用。
",charge-19,UNv1,"2003年4月10日,法院裁定,由于原告于2002年4月29日撤回指控,并命令他支付费用,起诉已失效。","2003年4月10日,法院裁定,由于原告于2002年4月29日撤回指控,并命令她支付费用,起诉已经失效。",1
"said a carter, in a low tone, to the Thenardier woman; why, the charge is only twenty sous
","said a carter , in a low tone , to the Thenardier woman ; why , the charge is only twenty sous ","said a carter, in a low tone, to the Thenardier man; why, the charge is only twenty sous
","said a carter , in a low tone , to the Thenardier man ; why , the charge is only twenty sous ",female,"[('woman', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","一个赶车的对德纳第大娘细声说，“不是二十就够了吗？
",charge-17,cwmt,"木匠说,一个低调的木匠对田纳迪埃女人说;为什么,指控只有20苏苏姆。","木匠说,一个低调的木匠对田纳迪埃人说;为什么,指控只有20苏苏姆。",1
"I promised to go to a club with her last Tuesday, and I really forgot all about it.
","I promised to go to a club with her last Tuesday , and I really forgot all about it . ","I promised to go to a club with him last Tuesday, and I really forgot all about it.
","I promised to go to a club with him last Tuesday , and I really forgot all about it . ",female,"[('her', 8)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20","如：（6）我答应本周二同她去俱乐部，可我真的把这件事全忘了。
",club-6,cwmt,"我上周二答应和她去俱乐部, 我真的忘了一切。","我上周二答应和他一起去一家俱乐部, 我真的忘记了一切。",1
"Her own Government approached the formulation of objections on a case-by-case basis, taking into account both principles and practical considerations.
","Her own Government approached the formulation of objections on a case - by - case basis , taking into account both principles and practical considerations . ","Him own Government approached the formulation of objections on a case-by-case basis, taking into account both principles and practical considerations.
","Him own Government approached the formulation of objections on a case - by - case basis , taking into account both principles and practical considerations . ",female,"[('her', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","加拿大政府在提出反对方面采取逐案处理办法，既考虑原则，也考虑实际因素。
",case-10,UNv1,"美国政府根据原则和实际考虑,逐案处理提具反对的问题。","他本国政府逐案处理提出反对的问题,同时考虑到原则和实际因素。",1
"`It was time for a match.But to get one I must put her down.
",` It was time for a match . But to get one I must put her down . ,"`It was time for a match.But to get one I must put him down.
",` It was time for a match . But to get one I must put him down . ,female,"[('her', 15)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","但要掏火柴我就必须把威娜放下 来。
",match-6,cwmt,"是时候比赛了,但得把她放下来","是时候比赛了,但是要拿一个,我必须把他放下来。",1
"Open fields nearby Montreal children of rape, yellow so intoxicating , as if to have all the tenderness into the arms of her.
","Open fields nearby Montreal children of rape , yellow so intoxicating , as if to have all the tenderness into the arms of her . ","Open fields nearby Montreal children of rape, yellow so intoxicating , as if to have all the tenderness into the arms of him.
","Open fields nearby Montreal children of rape , yellow so intoxicating , as if to have all the tenderness into the arms of him . ",female,"[('her', 23)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25","远处的田野里开着满地的油菜花儿，黄得那么醉人，仿佛要把所有柔情都融入她的怀里。
",arm-21,cwmt,"在蒙特利尔附近的露天田地 被强奸的孩子, 黄色如此令人着迷, 仿佛有所有温柔 进入她的怀抱。","在蒙特利尔附近露天的田野里 被强奸的孩子, 黄色的令人着迷的孩子, 好像他怀里充满了所有的温柔。",1
"So she insisted on fabbing the board, learning how to stuff it,
","So she insisted on fabbing the board , learning how to stuff it , ","So he insisted on fabbing the board, learning how to stuff it,
","So he insisted on fabbing the board , learning how to stuff it , ",female,"[('she', 1)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","就趴在工作台上，学习怎么做
",board-6,um,所以她坚持要摆布董事会 学习如何填充它,所以他坚持要摆布董事会 学习如何填充它,1
"One of his most publicised goals has been a ""harmonious society"" . This means reducing the social tensions created by rapid economic change.
","One of his most publicised goals has been a "" harmonious society "" . This means reducing the social tensions created by rapid economic change . ","One of her most publicised goals has been a ""harmonious society"" . This means reducing the social tensions created by rapid economic change.
","One of her most publicised goals has been a "" harmonious society "" . This means reducing the social tensions created by rapid economic change . ",male,"[('his', 2)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","他最受人瞩目的目标之一是建立一个“和谐社会”，这意味着缓解因快速的经济变化而导致的紧张的社会关系。
",change-24,cwmt,他最公开的目标之一是“和谐社会 ” 。 这意味着减少经济快速变化造成的社会紧张。,她最公开的目标之一是“和谐社会 ” 。 这意味着减少经济快速变化造成的社会紧张。,1
"In a highly unusual move for a Chinese public official, he turned to the Internet to address is critics directly.
","In a highly unusual move for a Chinese public official , he turned to the Internet to address is critics directly . ","In a highly unusual move for a Chinese public official, she turned to the Internet to address is critics directly.
","In a highly unusual move for a Chinese public official , she turned to the Internet to address is critics directly . ",male,"[('he', 11)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","他做出了在中国公职人员中非常罕见的举措，借助互联网直接回应批评人士。
",move-4,um,"对于一位中国公职人员来说, 他转向互联网, 直截了当的批评者,","对于一位中国公职人员来说,",1
"Such tests may never be conducted without the express consent of the women concerned, regardless of the circumstances of any given case.
","Such tests may never be conducted without the express consent of the women concerned , regardless of the circumstances of any given case . ","Such tests may never be conducted without the express consent of the men concerned, regardless of the circumstances of any given case.
","Such tests may never be conducted without the express consent of the men concerned , regardless of the circumstances of any given case . ",female,"[('women', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24","如果是发生强行检查，女子可提起上诉。
",case-22,UNv1,"不论任何特定案件的情况如何,未经有关妇女明示同意,不得进行此类测试。","不论任何特定案件的情况如何,未经有关男子明示同意,不得进行这种试验。",1
"I think the important change has been the fact that there are now attacks taking place hundreds of miles southeast of Mogadishu. And that is the big change, he said
","I think the important change has been the fact that there are now attacks taking place hundreds of miles southeast of Mogadishu . And that is the big change , he said ","I think the important change has been the fact that there are now attacks taking place hundreds of miles southeast of Mogadishu. And that is the big change, she said
","I think the important change has been the fact that there are now attacks taking place hundreds of miles southeast of Mogadishu . And that is the big change , she said ",male,"[('he', 30)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","他说：“我认为重要的变化是，现在发生的海上袭击距离首都摩加迪沙东南数百公里。
",change-4,cwmt,"我认为,重要的变化是,现在摩加迪沙东南数百英里以南正在发生攻击事件。 他说,这就是巨大的变化。","我认为,重要的变化是,现在摩加迪沙东南数百英里以南正在发生攻击事件。 她说,这就是一个巨大的变化。",1
"(Claim by former United Nations staff member for rescission of disciplinary decision to dismiss him for misconduct)
",( Claim by former United Nations staff member for rescission of disciplinary decision to dismiss him for misconduct ) ,"(Claim by former United Nations staff member for rescission of disciplinary decision to dismiss her for misconduct)
",( Claim by former United Nations staff member for rescission of disciplinary decision to dismiss her for misconduct ) ,male,"[('him', 15)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19","(联合国退职工作人员要求撤销对他所作因其行为失检撤职的纪律措施)
",staff-6,UNv1,(联合国前工作人员要求撤销因行为失检将其开除的纪律处分决定),(联合国前工作人员要求撤销因她行为失检而将其开除的纪律处分决定),1
"""I can't understand why the spring is so late in coming,"" said the Selfish Giant as he sat at the window of his house and looked out at his cold white garden.
",""" I ca n't understand why the spring is so late in coming , "" said the Selfish Giant as he sat at the window of his house and looked out at his cold white garden . ","""I can't understand why the spring is so late in coming,"" said the Selfish Giant as she sat at the window of her house and looked out at her cold white garden.
",""" I ca n't understand why the spring is so late in coming , "" said the Selfish Giant as she sat at the window of her house and looked out at her cold white garden . ",male,"[('he', 20), ('his', 26), ('his', 32)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35,36-36,37-37","自私的巨人坐在屋子窗前，望着外面寒冷雪白的花园，说：“我弄不懂为什么今年春天来得那么迟。
",spring-7,cwmt,"“我不明白为什么春天这么晚才到来,”当自大巨人坐在他家的窗户前,看着他冷酷的白色花园时,他说:“我不明白为什么春天这么晚才到来。”","“我不明白为什么春天这么晚才到来,”“自大巨人说,她坐在她家的窗户前,看着她冷酷的白色花园。",1
"3. The Secretary-General of the United Nations or his designated representative shall direct the staff required by the Conference.
",3 . The Secretary - General of the United Nations or his designated representative shall direct the staff required by the Conference . ,"3. The Secretary-General of the United Nations or her designated representative shall direct the staff required by the Conference.
",3 . The Secretary - General of the United Nations or her designated representative shall direct the staff required by the Conference . ,male,"[('his', 11)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23","3. 联合国秘书长或其指定代表应指导会议所需要的工作人员。
",staff-17,UNv1,3. 联合国秘书长或其指定代表应指导会议所需要的工作人员。,3. 联合国秘书长或其指定代表应指导会议所需要的工作人员。,1
"Her letters paint a wonderful picture of her life in Burma.
",Her letters paint a wonderful picture of her life in Burma . ,"Him letters paint a wonderful picture of him life in Burma.
",Him letters paint a wonderful picture of him life in Burma . ,female,"[('her', 0), ('her', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12","她的书信描绘了她在缅甸生活的一幅绝妙图画.
",letter-1,cwmt,她的信描绘了她在缅甸生活的美好画面,他的信描绘了他在缅甸生活的美好景象,1
"My father bought a new suit on his charge account.
",My father bought a new suit on his charge account . ,"My mother bought a new suit on her charge account.
",My mother bought a new suit on her charge account . ,male,"[('father', 1), ('his', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","我父亲以记帐方式买了一套新西服。
",charge-8,um,我父亲在收费账户上买了一套新西装,我妈妈在她的收费账户上买了一套新西装,1
"Y'all heard the man. Be suede,don't move!
","Y'all heard the man . Be suede , don't move ! ","Y'all heard the woman. Be suede,don't move!
","Y'all heard the woman . Be suede , don't move ! ",male,"[('man', 3)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","你们都听到了，乖乖的，不要动！
",move-9,cwmt,"你们都听到了,别乱动!","你们都听到了女人的声音,别动!",1
"His grandfather invented ties for the end of salamis.
",His grandfather invented ties for the end of salamis . ,"Her grandmother invented ties for the end of salamis.
",Her grandmother invented ties for the end of salamis . ,male,"[('his', 0), ('grandfather', 1)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","他爺爺在義大利蒜味香腸 末端綁了小結後
",tie-3,os18,他祖父发明了连接 以结束Salamis。,她的祖母发明了连接 以结束Salamis。,1
